freelancer_id,project_id,skills_match,experience_years,project_budget,freelancer_rate,availability,previous_rating,interview_score,training_score,accepted
10839,57598,1.0,4,2969,64,0.587,3.43,97.5,69.3,1
10494,54593,0.296,6,5862,59,0.695,3.01,67.2,58.3,0
10841,57620,0.363,5,5938,22,0.662,2.37,42.6,52.4,0
10048,50465,1.0,3,8332,20,0.971,1.86,43.4,30.0,1
10015,50164,1.0,3,2239,25,0.779,2.48,61.4,41.1,1
10923,58331,1.0,3,5832,51,0.601,2.81,70.1,45.3,0
10941,58490,1.0,5,8140,48,0.694,3.17,55.7,54.1,1
10907,58177,0.347,2,7655,49,0.658,3.03,69.9,45.3,0
10974,58800,1.0,2,7832,45,0.825,1.77,57.4,39.7,1
10025,50242,1.0,6,1754,55,0.604,3.35,58.9,74.4,0
10217,52010,0.789,0,7476,59,0.666,3.47,76.0,66.8,1
10704,56357,0.417,5,5448,60,0.578,2.93,71.3,44.9,0
10335,53085,0.968,4,7675,59,0.732,1.8,56.4,66.1,0
10687,56209,0.153,1,6001,30,0.687,2.03,34.0,27.4,1
10093,50901,0.787,3,1653,51,0.912,2.72,63.1,53.7,0
10607,55543,0.536,1,5120,66,0.447,4.15,100.0,82.3,0
10828,57494,0.285,2,8019,43,0.821,1.84,38.7,29.3,0
10846,57663,1.0,5,4560,81,0.602,3.97,86.7,80.5,1
10524,54838,0.939,6,1729,58,0.707,3.3,50.7,51.6,1
10249,52294,0.525,2,6449,68,0.66,3.66,85.3,75.7,0
10712,56418,0.442,2,8811,51,0.689,3.69,61.8,67.0,0
10480,54482,0.923,3,1478,39,0.783,3.36,53.6,51.4,0
10578,55303,0.325,9,5185,48,0.895,2.72,54.4,68.5,0
10497,54606,1.0,6,7379,66,0.626,4.37,83.9,77.8,1
10400,53717,0.539,2,8318,72,0.871,2.32,67.2,42.2,1
10903,58126,0.544,7,1052,78,0.787,3.95,83.6,87.5,0
10680,56141,1.0,3,7297,67,0.674,3.55,83.8,71.1,1
10192,51765,0.803,6,8729,57,0.714,2.94,76.5,60.1,0
10165,51550,0.719,2,8193,46,0.552,3.0,73.5,87.3,1
10328,53030,0.913,5,2280,53,0.648,2.47,62.7,34.3,0
10819,57402,0.712,5,1159,60,0.717,2.86,59.5,66.8,0
10698,56299,0.32,3,1153,45,0.704,2.78,55.3,63.7,0
10222,52045,0.205,3,5111,54,0.646,3.08,68.8,49.4,0
10081,50768,0.838,4,3667,57,0.749,3.27,63.4,60.9,1
10624,55694,0.937,2,6207,32,0.863,2.12,48.9,42.7,0
10160,51509,0.973,1,7674,33,0.593,3.22,55.0,55.4,1
10357,53303,0.957,4,6672,66,0.63,3.87,87.5,85.7,1
10484,54518,0.657,1,4798,71,0.759,2.53,67.1,61.7,0
10453,54220,0.198,2,8481,51,0.821,2.59,59.4,49.0,0
10903,58138,1.0,4,8374,67,0.722,4.01,90.6,85.4,1
10712,56426,0.922,5,3720,69,0.603,3.2,72.6,59.6,1
10357,53293,0.97,3,8948,62,0.66,3.52,81.2,69.3,1
10087,50820,0.416,6,7914,57,0.775,2.65,61.3,69.0,0
10150,51404,1.0,5,4239,36,0.79,2.34,62.8,36.5,1
10148,51383,1.0,5,2334,70,0.541,4.17,79.3,76.3,0
10236,52149,1.0,3,8980,64,0.708,2.93,56.4,46.7,1
10621,55672,0.253,3,7647,38,0.723,2.19,62.7,43.5,0
10178,51639,0.831,4,6442,69,0.538,3.7,87.1,75.5,0
10653,55892,0.427,2,6561,36,0.754,3.14,60.9,62.1,0
10063,50609,0.41,3,5845,40,0.809,2.58,37.0,23.7,0
10040,50400,1.0,6,7150,52,0.613,3.35,73.1,76.6,1
10711,56407,0.823,5,1610,83,0.558,4.03,76.8,69.8,1
10091,50883,1.0,2,6262,68,0.671,2.74,80.3,97.7,1
10384,53566,0.739,2,1375,38,0.843,2.37,44.1,53.8,0
10459,54286,0.265,2,1208,50,0.605,3.69,81.6,45.1,0
10126,51180,0.922,1,4065,15,1.0,1.64,37.3,5.3,1
10597,55449,1.0,8,8209,90,0.59,4.3,74.6,67.9,1
10456,54245,0.347,2,4364,61,0.721,3.0,69.0,79.6,0
10568,55219,1.0,5,5280,69,0.662,3.48,87.9,84.9,1
10904,58149,0.635,2,8871,90,0.464,3.93,83.2,90.7,0
10235,52131,0.735,2,1380,25,0.996,1.75,43.6,44.6,0
10550,55079,0.489,11,1050,70,0.761,3.78,78.9,63.9,0
10047,50457,1.0,5,5910,59,0.667,3.92,75.9,75.7,1
10934,58420,1.0,3,1747,33,0.764,1.83,50.6,49.1,0
10562,55176,0.597,4,7906,49,0.76,2.9,51.8,71.6,0
10211,51951,0.122,2,6319,20,0.71,2.36,28.5,37.5,0
10586,55373,0.124,1,5137,36,0.856,2.22,30.3,48.5,0
10073,50690,0.375,3,1077,61,0.768,3.2,70.1,48.8,0
10855,57741,1.0,7,4366,101,0.623,3.85,74.6,83.8,0
10980,58841,0.36,3,6250,35,0.743,1.69,46.9,44.8,0
10212,51954,0.264,3,5144,56,0.523,2.44,45.2,56.5,0
10618,55637,0.706,4,3562,29,0.876,2.16,51.5,22.5,0
10770,56970,1.0,4,4716,54,0.498,3.47,84.2,73.9,0
10294,52711,0.138,5,5461,23,0.995,1.97,50.8,41.9,1
10929,58389,0.706,3,2425,39,0.643,2.63,36.9,28.5,0
10803,57278,0.935,1,4232,77,0.652,4.06,76.1,63.5,0
10466,54350,1.0,1,2947,81,0.772,4.51,95.7,90.8,1
10446,54139,1.0,1,4458,53,0.751,3.35,56.9,73.0,1
10203,51885,1.0,4,2970,45,0.599,3.83,73.7,79.3,0
10816,57379,0.933,1,6131,33,0.611,2.32,47.5,29.3,1
10481,54486,1.0,7,4926,57,0.644,4.28,98.1,88.3,0
10268,52495,0.33,5,1964,45,0.806,3.07,64.0,61.1,0
10772,56996,1.0,5,1183,62,0.555,3.05,75.8,69.2,1
10329,53037,0.998,5,4260,65,0.685,3.23,59.5,60.7,0
10635,55778,0.837,5,4479,40,0.742,2.29,55.8,42.9,1
10387,53604,1.0,3,8206,49,0.791,2.54,52.5,64.5,1
10089,50846,0.967,7,4401,62,0.749,3.13,79.6,65.9,0
10056,50543,0.295,3,901,46,0.88,2.07,44.8,45.7,0
10400,53725,0.747,5,7719,47,0.772,2.18,70.4,53.2,0
10450,54188,0.361,7,7380,43,0.871,2.11,43.2,15.3,1
10396,53680,0.487,5,7654,51,0.601,2.88,58.7,53.1,0
10862,57819,0.975,4,6366,71,0.51,3.54,76.6,85.6,0
10673,56076,1.0,2,4235,58,0.518,3.71,83.6,62.3,1
10737,56638,0.802,2,8166,54,0.592,4.27,77.2,79.2,1
10909,58197,0.117,4,7794,61,0.641,2.23,72.7,53.5,0
10744,56741,1.0,10,3207,52,0.7,4.19,90.2,76.0,1
10322,52965,0.379,1,3682,50,0.694,2.51,40.7,36.8,0
10274,52530,0.21,4,6836,27,0.77,3.0,57.4,40.6,1
10634,55773,0.61,1,942,38,0.925,2.26,51.8,50.7,0
10110,51049,0.693,7,6018,73,0.799,3.19,62.0,75.2,1
10212,51961,0.728,1,7223,55,0.515,2.73,70.4,59.2,1
10274,52531,1.0,6,4884,43,0.882,2.81,49.1,52.5,1
10871,57891,1.0,4,4279,48,0.653,3.04,55.6,64.5,0
10024,50238,0.323,4,5347,61,0.789,3.57,62.5,72.2,0
10533,54918,1.0,1,7437,44,0.789,3.31,69.5,63.9,1
10717,56480,1.0,6,5258,69,0.6,3.58,64.7,65.1,0
10120,51134,0.682,4,1162,80,0.824,3.76,78.6,57.9,0
10655,55902,0.302,8,1569,60,0.632,2.86,69.5,84.5,0
10900,58098,1.0,5,2965,84,0.759,3.46,88.9,80.8,0
10457,54260,0.385,5,7436,58,0.706,3.66,95.4,77.5,1
10987,58892,0.631,4,4167,69,0.85,2.88,63.5,56.4,0
10996,58983,0.955,1,3305,22,0.835,2.27,33.5,27.5,1
10800,57248,0.218,3,7835,79,0.809,3.2,89.6,59.4,0
10814,57366,0.858,4,5650,30,0.734,3.11,63.2,46.2,0
10620,55657,0.611,3,7882,50,0.777,2.89,73.6,44.3,0
10994,58952,1.0,2,8291,46,0.623,3.52,64.1,49.7,1
10869,57868,0.717,1,2652,53,0.829,1.65,62.2,55.6,0
10655,55908,0.672,4,4121,71,0.582,2.93,62.0,65.0,1
10323,52979,0.806,6,8557,73,0.69,4.09,99.6,85.3,1
10856,57753,0.287,1,2435,67,0.483,3.51,71.5,78.2,0
10606,55525,0.359,4,7501,70,0.706,3.32,63.2,76.1,0
10832,57534,0.078,2,7314,15,1.0,1.21,24.7,16.6,1
10736,56626,0.298,3,5868,67,0.658,3.11,75.0,52.1,0
10805,57309,0.268,6,1986,74,0.615,4.55,82.9,98.7,1
10423,53920,0.348,6,2263,65,0.645,3.74,100.0,81.4,1
10342,53139,1.0,1,5136,40,0.786,2.09,53.1,70.3,1
10939,58476,0.992,5,4945,68,0.702,3.41,81.0,59.8,1
10637,55790,0.188,6,6600,54,0.641,2.78,67.2,58.9,0
10438,54074,0.517,7,5553,65,0.676,3.29,68.9,59.5,0
10357,53288,0.746,6,6434,63,0.697,3.11,80.1,78.1,0
10350,53230,0.861,1,6844,35,0.58,2.99,65.6,59.9,0
10198,51827,0.993,3,7205,38,0.727,2.91,70.8,66.3,1
10608,55549,0.494,3,8229,42,0.825,1.84,60.5,30.7,0
10061,50594,0.725,0,5767,18,0.847,1.31,36.7,18.2,1
10296,52726,1.0,6,7079,71,0.463,4.23,74.3,72.4,1
10446,54138,0.391,4,4448,44,0.783,2.96,52.2,73.6,0
10058,50561,1.0,10,8171,63,0.63,3.1,73.1,68.4,1
10846,57670,0.673,3,8477,83,0.491,4.39,91.6,64.6,1
10763,56910,0.898,5,4949,65,0.621,4.43,79.4,83.7,1
10025,50244,0.639,5,3760,54,0.66,3.08,64.5,73.9,0
10596,55436,1.0,0,5388,60,0.743,3.6,76.6,65.3,0
10475,54438,1.0,9,7976,70,0.575,4.2,79.7,85.0,1
10753,56809,0.659,3,3024,55,0.708,2.66,77.2,45.1,0
10041,50406,0.399,3,1784,53,0.502,3.14,80.9,65.6,0
10155,51443,0.918,4,8263,63,0.803,2.6,34.4,39.7,0
10026,50262,0.738,3,4918,40,0.725,1.91,52.5,30.2,0
10729,56584,0.876,3,8064,35,0.781,2.98,73.5,54.8,1
10951,58581,0.525,5,8964,60,0.814,2.41,62.0,46.8,1
10183,51690,1.0,4,8469,32,0.704,1.41,23.6,32.8,1
10187,51726,0.432,0,6807,72,0.481,3.44,92.6,73.8,0
10958,58656,1.0,2,2905,57,0.616,3.71,84.2,62.1,0
10534,54931,0.811,3,7933,50,0.769,2.84,59.3,55.9,1
10659,55963,0.971,7,1053,69,0.773,3.99,71.9,73.7,1
10268,52497,0.169,3,5190,56,0.822,2.6,64.3,70.1,1
10676,56107,1.0,3,3123,56,0.721,3.19,58.3,45.0,0
10731,56600,0.238,3,7829,57,0.565,3.19,73.7,84.7,0
10034,50341,0.735,2,7403,80,0.729,3.83,78.4,81.4,0
10758,56848,0.705,5,1029,56,0.826,2.54,58.5,43.2,1
10173,51602,0.207,2,7295,60,0.644,2.0,47.8,35.5,0
10760,56866,1.0,3,5855,76,0.768,3.99,80.4,70.6,1
10636,55783,0.44,2,6042,66,0.731,3.6,48.1,67.7,0
10493,54577,0.329,2,8930,43,0.805,1.58,37.7,32.2,0
10401,53726,1.0,2,4898,96,0.703,4.25,88.7,92.1,0
10277,52557,0.93,1,2607,41,0.722,1.5,35.3,36.0,1
10302,52786,0.661,3,2094,39,0.987,1.91,46.7,42.8,1
10162,51524,1.0,7,5893,70,0.716,3.73,84.3,75.8,1
10805,57307,0.992,2,5485,62,0.653,4.11,73.1,93.5,0
10306,52832,1.0,5,2289,68,0.706,3.54,51.6,55.1,0
10106,51013,0.401,4,5628,62,0.95,3.42,59.1,70.7,0
10763,56915,0.756,4,6350,78,0.434,4.19,88.7,87.4,1
10878,57920,1.0,1,2336,65,0.662,3.59,69.4,46.3,1
10192,51767,0.393,0,6725,52,0.693,3.36,78.0,59.3,0
10490,54552,0.891,2,1599,39,0.772,2.78,48.5,48.9,1
10725,56550,1.0,3,4116,76,0.664,2.92,76.7,67.2,1
10435,54038,1.0,2,2086,42,0.605,3.08,75.9,68.3,1
10742,56712,1.0,5,7718,67,0.614,4.47,96.4,93.0,1
10855,57742,0.351,5,6017,77,0.706,3.37,74.4,86.4,0
10881,57945,0.887,3,2484,45,0.673,2.89,45.0,45.8,1
10962,58686,0.132,1,7528,44,0.648,2.38,52.1,40.9,0
10037,50364,0.478,3,6136,78,0.715,3.78,83.7,69.9,0
10586,55368,0.966,6,8954,28,0.889,1.92,32.7,48.9,1
10994,58953,1.0,5,5240,53,0.657,3.52,67.8,59.1,1
10918,58287,1.0,3,1914,60,0.53,3.72,75.6,58.7,1
10943,58506,1.0,5,1340,73,0.694,3.49,68.1,66.7,0
10509,54726,0.727,4,5187,73,0.804,3.77,84.4,70.0,0
10476,54444,0.79,1,8191,53,0.798,2.72,57.3,65.1,1
10862,57809,1.0,8,7211,65,0.728,3.34,89.1,87.1,1
10955,58626,0.177,2,3370,47,0.793,2.3,49.9,41.2,0
10278,52563,1.0,1,8210,52,0.754,2.79,57.0,65.3,0
10991,58937,0.911,1,3609,40,0.837,2.99,51.2,55.7,0
10956,58642,0.854,2,2729,67,0.544,3.68,65.0,79.3,0
10605,55520,0.489,3,3967,52,0.679,3.72,76.0,57.1,0
10957,58651,1.0,2,3795,62,0.749,3.45,81.3,62.6,0
10334,53084,1.0,3,2096,51,0.641,3.31,62.7,73.7,1
10320,52960,1.0,8,7869,71,0.513,4.1,83.6,79.5,1
10231,52103,1.0,3,2111,49,0.753,2.6,47.8,34.7,1
10066,50633,0.492,4,7284,57,0.717,2.45,55.2,68.0,1
10268,52494,0.635,5,2706,57,0.856,2.27,72.5,59.6,0
10288,52666,0.383,1,3285,70,0.506,3.8,81.5,80.4,0
10785,57106,0.108,3,8397,71,0.567,3.08,59.2,59.1,0
10472,54407,0.82,8,5667,46,0.804,3.09,67.0,59.6,0
10795,57205,0.396,3,2149,37,0.556,3.46,62.5,76.2,1
10933,58417,0.391,2,3867,41,0.689,2.43,51.5,61.0,0
10253,52335,0.8,2,1538,66,0.628,3.58,82.8,78.3,0
10830,57515,0.32,3,4353,59,0.644,3.51,74.4,73.7,0
10390,53620,0.861,0,3494,29,0.48,3.05,54.1,45.9,1
10610,55562,0.4,4,6702,70,0.552,3.76,74.9,76.6,0
10422,53884,1.0,2,6835,62,0.737,3.17,76.8,74.2,1
10739,56665,0.214,3,1889,77,0.593,3.73,90.1,63.9,1
10453,54212,0.384,3,1793,48,0.845,2.38,53.3,62.3,0
10948,58555,0.659,2,5245,60,0.503,3.47,58.5,53.8,0
10159,51495,1.0,3,4725,63,0.698,3.47,77.6,67.3,1
10260,52402,0.274,0,5512,56,0.545,4.16,84.3,80.9,0
10421,53875,0.227,2,6451,49,0.654,2.15,53.2,16.9,0
10132,51233,0.485,3,8568,72,0.739,2.45,57.5,51.2,0
10288,52662,1.0,2,2957,76,0.637,3.27,78.7,65.1,0
10304,52818,0.741,1,7303,50,0.736,4.02,88.6,72.2,0
10742,56706,1.0,2,5586,71,0.566,4.36,96.6,95.8,1
10301,52775,1.0,4,2146,62,0.704,3.86,66.9,72.6,1
10979,58835,1.0,6,7594,75,0.851,3.23,80.6,87.3,1
10859,57776,1.0,4,6008,71,0.55,3.14,77.7,81.1,0
10447,54154,0.923,6,3959,55,0.774,3.76,57.1,47.6,1
10831,57530,0.763,5,4474,50,0.639,4.27,74.2,80.3,1
10333,53062,0.063,4,7916,47,0.804,2.08,61.0,19.0,0
10005,50067,1.0,7,4272,83,0.682,3.95,73.5,74.5,1
10994,58954,0.42,3,3297,63,0.709,2.86,72.0,47.4,0
10188,51736,1.0,3,6614,34,0.818,2.27,45.9,49.2,1
10305,52824,0.842,4,5466,55,0.812,2.66,51.6,52.1,0
10697,56293,0.997,10,6146,49,0.778,2.21,62.6,51.4,1
10826,57473,0.353,5,4399,43,0.797,2.81,71.3,58.0,1
10989,58917,0.754,2,4920,37,0.738,1.74,47.2,29.5,1
10268,52476,0.397,1,1423,45,0.872,3.22,63.3,69.4,0
10278,52565,1.0,5,2698,43,0.638,2.51,64.8,63.3,1
10998,58988,1.0,4,4302,29,0.862,2.63,56.2,47.4,1
10399,53714,0.395,4,1099,61,0.482,3.12,71.8,60.1,1
10939,58480,0.953,2,2164,52,0.736,2.92,65.5,69.3,1
10074,50708,0.994,5,5641,57,0.685,3.75,87.9,67.5,0
10330,53047,1.0,4,1678,73,0.835,3.87,78.9,77.1,1
10916,58263,0.412,5,6391,72,0.764,3.23,79.7,68.1,1
10563,55190,0.507,2,7740,59,0.69,2.35,69.5,39.5,0
10827,57481,1.0,4,5888,33,0.629,2.85,34.9,46.9,0
10600,55473,1.0,9,7272,75,0.662,3.64,84.3,70.0,0
10006,50073,0.753,3,1590,45,0.754,3.21,74.1,44.8,1
10665,56019,0.955,1,2657,58,0.698,3.41,64.2,60.0,0
10476,54449,0.495,2,8084,55,0.766,3.08,57.2,60.1,0
10649,55861,0.234,6,2005,41,0.752,2.26,35.6,58.7,0
10524,54840,0.986,4,4628,67,0.709,3.87,51.5,60.3,0
10444,54132,0.867,4,2865,45,0.866,1.96,26.2,16.3,0
10553,55102,0.537,2,3963,43,0.858,2.19,32.5,40.0,0
10128,51191,0.389,7,4072,64,0.604,3.89,90.5,74.8,1
10713,56432,1.0,3,3699,42,0.506,2.34,44.1,57.0,0
10282,52602,1.0,6,5900,60,0.494,4.33,96.8,87.7,0
10119,51126,1.0,2,7648,36,0.928,2.77,53.9,37.0,1
10133,51242,1.0,5,6229,69,0.611,3.2,65.5,45.9,1
10740,56682,1.0,3,3743,51,0.828,2.35,70.4,59.0,1
10387,53603,0.333,3,4853,41,0.866,2.47,69.5,54.0,0
10897,58078,0.58,2,7562,35,0.552,2.64,53.1,49.6,0
10812,57356,0.777,1,7046,78,0.609,3.92,79.1,60.9,0
10363,53352,0.614,4,6360,44,0.714,3.64,55.5,49.3,0
10552,55095,0.477,6,3688,56,0.572,3.89,91.8,67.3,1
10732,56603,0.866,0,7232,37,0.983,1.06,34.2,9.6,1
10433,54009,0.977,7,8184,66,0.741,4.03,90.7,69.0,0
10171,51578,1.0,3,1979,53,0.692,3.56,83.1,66.2,0
10423,53907,0.941,6,7317,63,0.642,3.9,95.4,100.0,1
10401,53730,0.505,4,3553,89,0.574,4.17,92.3,89.5,0
10467,54359,0.523,7,6802,76,0.822,3.04,68.0,63.9,0
10656,55923,0.6,9,3740,58,0.46,4.85,78.5,84.8,0
10143,51344,0.561,0,5829,40,0.846,1.83,37.5,53.2,1
10998,58992,1.0,1,5655,45,0.754,2.07,53.4,50.5,1
10859,57773,0.842,4,7603,61,0.548,3.48,76.7,85.6,0
10045,50441,0.478,0,4147,31,0.592,2.92,53.6,38.1,0
10737,56653,0.468,3,8158,53,0.545,3.52,86.5,72.2,1
10116,51101,0.312,4,6633,65,0.569,3.63,85.3,82.6,1
10286,52638,0.169,2,8131,24,0.759,2.67,49.3,50.4,0
10765,56927,0.094,2,6072,45,0.864,1.43,37.3,50.5,0
10068,50650,0.303,3,2641,44,0.649,2.53,45.7,42.9,0
10165,51547,0.874,4,6717,57,0.546,3.3,68.0,72.8,1
10824,57457,0.227,3,2197,47,0.763,2.98,66.6,50.5,0
10854,57723,0.304,9,3035,60,0.78,3.51,92.8,74.4,0
10309,52853,1.0,2,4170,30,0.996,2.37,48.7,31.0,1
10376,53504,0.846,4,5204,60,0.856,2.43,55.7,47.7,1
10781,57073,0.505,4,2587,39,0.842,2.78,68.3,41.6,1
10066,50631,0.99,2,5841,59,0.764,2.7,45.1,54.8,1
10515,54769,1.0,7,2155,69,0.51,4.43,94.1,90.6,1
10134,51250,0.653,10,3900,75,0.6,3.99,75.9,75.0,0
10743,56721,0.943,2,1681,64,0.484,4.23,84.0,99.2,0
10050,50483,0.715,6,4117,86,0.643,4.13,95.8,80.0,0
10172,51585,1.0,7,6651,45,0.739,3.18,53.7,57.1,1
10505,54677,1.0,1,2758,68,0.77,3.14,67.9,74.2,1
10708,56386,0.335,7,7264,43,0.783,3.79,53.0,71.4,1
10156,51463,0.269,6,1074,48,0.565,2.3,53.0,56.5,0
10330,53041,1.0,7,2277,65,0.692,3.74,65.9,97.8,0
10544,55011,0.837,2,7692,57,0.583,2.94,71.8,78.1,1
10833,57542,0.643,3,2909,29,0.757,2.18,56.7,23.7,0
10355,53274,1.0,0,1241,44,0.636,1.84,45.1,25.6,0
10396,53684,1.0,1,3714,40,0.611,3.18,64.9,44.4,0
10739,56675,1.0,5,4921,73,0.593,3.58,78.5,72.2,0
10446,54146,0.194,4,4508,51,0.725,3.03,53.5,79.2,0
10970,58764,1.0,3,2474,76,0.619,3.43,76.6,78.2,0
10819,57397,0.842,3,1168,51,0.606,2.94,49.5,64.2,0
10537,54955,0.428,3,1588,47,0.685,3.87,55.4,71.0,0
10350,53226,1.0,4,7782,45,0.614,3.43,59.6,63.3,1
10113,51073,0.951,5,6930,62,0.659,3.73,66.4,64.6,1
10521,54816,1.0,8,1341,54,0.71,2.66,45.7,50.0,0
10911,58219,0.944,7,6810,51,0.603,2.94,62.9,36.8,1
10285,52632,0.426,4,1765,73,0.469,4.72,79.9,96.4,0
10181,51661,0.86,1,3832,16,0.787,1.88,39.5,40.5,1
10632,55753,1.0,1,8204,33,0.947,2.28,49.4,33.9,1
10262,52426,1.0,2,6948,47,0.632,2.74,63.7,67.7,0
10551,55080,0.109,3,4473,51,0.879,1.35,61.7,41.6,0
10912,58223,0.797,0,1349,29,0.939,1.36,26.4,13.5,0
10655,55903,1.0,1,1820,55,0.537,3.42,70.4,77.1,1
10899,58091,0.673,1,2489,15,0.94,2.24,43.5,39.3,1
10336,53098,1.0,4,7687,16,0.932,2.27,33.9,17.0,1
10430,53977,0.35,4,8322,49,0.701,3.23,69.4,65.5,0
10134,51244,0.486,3,6202,70,0.627,2.97,86.5,62.4,0
10139,51301,0.965,10,956,56,0.867,3.1,64.8,65.8,1
10697,56285,0.251,4,2565,46,0.835,2.51,57.1,51.8,0
10771,56984,0.372,2,3173,54,0.78,3.54,74.7,58.0,0
10601,55482,0.458,2,7167,21,0.641,3.02,42.6,52.1,1
10858,57762,0.804,1,2092,46,0.774,2.84,61.6,58.6,0
10603,55496,1.0,3,5087,33,0.608,2.53,77.0,60.8,1
10576,55292,1.0,3,4494,39,0.695,2.39,40.7,27.2,1
10151,51409,1.0,3,7881,25,0.642,2.6,58.4,62.7,1
10200,51846,0.521,7,6510,88,0.582,3.94,77.4,92.2,1
10195,51799,0.653,2,8310,63,0.727,2.53,58.5,52.8,1
10427,53958,0.976,3,2841,56,0.61,3.46,84.1,56.6,0
10157,51476,0.826,3,7133,53,0.781,2.43,66.1,27.6,1
10785,57107,0.466,6,5423,63,0.506,3.31,65.2,53.3,1
10003,50036,0.738,3,6400,56,0.809,3.28,70.9,56.9,0
10824,57459,0.241,5,8619,51,0.534,3.57,63.6,60.0,0
10714,56442,1.0,6,3504,54,0.849,2.31,59.3,43.7,1
10046,50445,1.0,6,7224,71,0.67,4.09,73.3,78.4,1
10254,52360,1.0,2,6869,49,0.648,3.34,80.3,49.0,0
10394,53655,0.618,6,8865,79,0.659,4.03,67.3,65.5,0
10698,56303,0.57,1,1639,39,0.861,2.57,59.8,67.3,0
10850,57692,0.677,0,7730,33,0.709,2.23,36.8,43.3,0
10345,53180,0.164,4,6089,82,0.83,3.71,66.1,72.8,1
10138,51287,0.339,4,2142,68,0.753,3.04,59.2,39.0,0
10803,57273,1.0,3,2302,69,0.59,4.49,74.6,66.2,0
10476,54446,0.872,2,7982,66,0.759,2.53,52.7,65.7,1
10367,53417,1.0,10,4250,60,0.588,3.66,67.1,75.5,1
10236,52138,0.266,3,1762,53,0.77,2.68,56.9,45.3,0
10286,52637,0.128,4,4567,28,0.697,2.22,51.0,51.6,0
10433,54017,0.928,4,3148,75,0.747,4.81,86.9,85.4,1
10441,54098,0.653,3,3477,28,0.476,1.61,31.9,36.9,0
10182,51682,0.451,10,1992,71,0.531,4.64,82.6,70.4,0
10971,58777,0.638,4,1694,67,0.806,2.92,74.4,67.3,0
10787,57136,0.098,5,2677,21,0.91,2.1,23.3,31.4,0
10633,55768,1.0,3,4279,43,0.8,2.4,53.7,40.1,0
10751,56799,0.68,5,2337,54,0.812,2.51,76.5,71.4,0
10574,55276,0.517,7,8618,93,0.479,4.18,99.9,82.0,1
10184,51693,0.143,6,4074,32,0.838,2.2,53.1,41.9,0
10944,58516,0.317,6,7535,73,0.497,4.2,88.3,99.5,1
10861,57802,1.0,2,6015,66,0.522,4.61,81.5,96.0,1
10392,53636,0.749,1,5142,63,0.626,3.28,64.3,44.9,0
10037,50373,0.944,9,2284,59,0.626,3.79,73.2,79.8,0
10831,57531,0.55,4,2100,59,0.654,4.33,83.7,71.2,1
10665,56013,1.0,2,1395,58,0.697,3.17,67.0,60.2,0
10598,55454,1.0,6,6439,66,0.427,3.51,80.0,59.8,0
10656,55922,1.0,7,5550,74,0.538,4.92,100.0,85.4,1
10530,54883,0.427,4,8498,61,0.605,3.45,67.1,45.2,0
10492,54566,0.366,4,971,44,0.745,3.21,61.7,54.9,0
10014,50141,0.476,4,6450,38,0.492,3.98,87.3,75.4,0
10531,54885,0.871,1,8731,71,0.386,4.26,98.1,52.3,1
10473,54420,0.267,1,3392,24,0.63,1.87,64.8,40.9,1
10960,58670,0.763,3,8248,63,0.933,3.09,70.7,55.2,0
10895,58047,0.393,6,2157,73,0.488,3.04,75.7,76.3,0
10075,50715,0.807,9,8214,81,0.49,3.68,90.0,90.5,1
10656,55924,0.539,5,6673,56,0.619,4.66,95.4,77.3,1
10724,56543,0.771,5,3602,63,0.596,3.26,77.4,64.9,1
10571,55244,0.571,3,7503,34,0.745,2.29,69.2,38.5,1
10346,53189,1.0,2,7447,67,0.548,3.81,87.8,55.8,1
10935,58429,0.996,3,7304,42,0.939,2.32,59.1,55.9,0
10475,54432,1.0,10,2222,71,0.649,4.22,81.7,87.0,0
10760,56880,0.547,3,1271,59,0.855,3.82,84.2,72.0,0
10041,50407,0.529,4,7669,56,0.626,3.63,75.4,82.1,1
10001,50021,1.0,4,5562,55,0.687,3.69,55.4,44.2,0
10106,51005,0.299,4,6182,76,0.772,2.96,73.0,71.7,0
10762,56897,0.585,4,3418,65,0.547,3.91,76.5,62.5,0
10540,54987,0.634,4,5367,65,0.639,4.35,100.0,90.7,0
10261,52412,0.787,2,8422,57,0.521,3.59,75.3,80.3,1
10275,52546,0.262,3,3485,57,0.792,3.05,68.9,50.6,0
10812,57350,1.0,5,2877,70,0.514,4.18,92.8,66.8,0
10259,52391,0.57,6,2003,49,0.854,1.96,54.1,50.1,0
10869,57869,1.0,3,6716,33,0.787,2.35,56.8,43.2,1
10003,50043,0.302,1,8153,59,0.635,3.14,60.9,58.3,0
10306,52831,0.244,5,4201,72,0.634,3.45,54.1,47.9,0
10649,55860,0.716,4,5383,33,0.902,2.05,45.9,40.2,0
10364,53372,0.943,7,2372,66,0.522,4.13,83.7,85.2,0
10327,53023,1.0,5,4367,79,0.515,2.99,83.3,60.7,0
10364,53365,0.912,1,7444,53,0.711,2.62,75.9,93.5,1
10471,54400,0.77,6,2488,72,0.673,3.42,88.8,78.0,0
10572,55253,0.473,3,6878,44,0.624,3.02,90.0,71.0,1
10001,50012,0.288,2,2031,57,0.855,3.19,41.2,59.3,0
10515,54761,0.735,8,1238,76,0.605,4.11,90.4,83.5,0
10125,51178,0.418,5,5149,76,0.696,3.72,94.3,81.5,0
10749,56773,0.169,4,4719,35,0.706,3.12,33.5,21.6,1
